ID	Version	IsSupported	FieldCheck	FieldOK	Context	Syntax	TemplateName	DataScope	Params	Template	Remarks	Dependencies	EffectiveDate	RetireDate	CreateDate	CreatedBy_ID	LastModified	LastModifiedBy_ID
74	1	1	0		u_vegtransect	SQL	u_vegtransect			PARAMETERS LocID LONG, EventID LONG, TransectNum TEXT(),\nVisit DATE;\nUPDATE VegTransect\nSET \nLocation_ID = [LocID], \nEvent_ID = [EventID], \nTransectNumber = [TransectNum], \nSampleDate = [Visit]\n;	Used to update VegTransect record via VegTransect form		6/27/2016					
75	1	1	0		i_vegtransect	SQL	i_vegtransect			PARAMETERS LocID LONG, EventID LONG, TransectNum TEXT(),\nVisit DATE;\nINSERT INTO VegTransect(Location_ID, Event_ID, TransectNumber, SampleDate)\nVALUES\n([LocID],[EventID],[TransectNum],[Visit])\n;	Used to insert VegTransect record via VegTransect form		6/27/2016					
76	1	1	0		s_site_code_by_park_river	SQL	s_site_code_by_park_river		pkcode:string|waterway:string	PARAMETERS pkcode TEXT(4), waterway TEXT(25);\nSELECT s.ID, s.SiteCode\nFROM ((Site s \nINNER JOIN Park p ON s.Park_ID = p.ID)\nINNER JOIN River r ON r.ID = s.River_ID)\nWHERE p.ParkCode = [pkcode]\nAND r.River = [waterway]\n;	Used to populate site dropdown for Event form		6/27/2016					
77	1	1	0		s_location_list_by_park_river	SQL	s_location_list_by_park_river		ParkCode:string|waterway:string	PARAMETERS pkcode TEXT(4), waterway TEXT(10);\nSELECT DISTINCT l.ID, l.LocationName, l.CollectionSourceName, l.LocationType\nFROM ((((Location l \nINNER JOIN Event e ON e.Location_ID = l.ID)\nINNER JOIN Site s ON s.ID = e.Site_ID)\nINNER JOIN Park p ON s.Park_ID = p.ID)\nINNER JOIN River r ON r.ID = s.River_ID)\nWHERE p.ParkCode = [pkcode]\nAND r.River = [waterway]\n;	Used to populate location dropdown for Event form		6/27/2016					
78	1	1	0		s_events_list_by_park_river	SQL	s_events_list_by_park_river		pkcode:string|waterway:string	PARAMETERS pkcode TEXT(4), waterway TEXT(25);\nSELECT e.ID, e.SiteCode, e.SiteName, r.Segment\nFROM (((Event e \nINNER JOIN Site s ON s.ID = e.Site_ID)\nINNER JOIN Park p ON s.Park_ID = p.ID)\nINNER JOIN River r ON r.ID = s.River_ID)\nWHERE p.ParkCode = [pkcode]\nAND r.River = [waterway]\n;	Used to populate Event list form							
79	1	1	0		s_site_list_by_park_river	SQL	s_site_list_by_park_river		ParkCode:string|waterway:string	PARAMETERS pkcode TEXT(4), waterway TEXT(25);\nSELECT s.ID, SiteCode, SiteName, SiteDescription, SiteDirections, s.IsActiveForProtocol\nFROM ((Site s\nINNER JOIN Park p ON p.ID = s.Park_ID)\nINNER JOIN River r ON r.ID = s.River_ID)\nWHERE\np.ParkCode = [pkcode]\nAND r.River = [waterway]\n;	Used for site list form		6/28/2016					
80	1	1	0		u_site_isactive_flag	SQL	u_site_isactive_flag		IsActiveFlag:byte|ID:long	PARAMETERS flag BYTE, sid LONG;\nUPDATE Site\nSET IsActiveForProtocol = [flag]\nWHERE ID = [sid];	Used to toggle Site IsActiveForProtocol flag		6/28/2016				10/24/2016	
81	1	1	0		s_site_list_by_park_river_segment	SQL	s_site_list_by_park_river_segment		pkcode:string|waterway:string	PARAMETERS pkcode TEXT(4), waterway TEXT(25);\nSELECT s.ID, s.SiteCode, s.SiteName, s.SiteDescription, s.SiteDirections, s.IsActiveForProtocol, s.River_ID, s.Park_ID \nFROM ((Site s\nINNER JOIN Park p ON p.ID = s.Park_ID)\nINNER JOIN River r ON r.ID = s.River_ID)\nWHERE\np.ParkCode = [pkcode]\nAND r.Segment = [waterway]\n;	Used to populate Site list form		6/28/2016					
82	1	1	0		s_park_id	SQL	s_park_id			PARAMETERS pkcode TEXT(4);\nSELECT ID FROM Park\nWHERE ParkCode = [pkcode];	Used to retrieve park ID when park code is known from breadcrumb context		6/28/2016				1/12/2017	
83	1	1	0		s_river_id	SQL	s_river_id			PARAMETERS waterway TEXT(10);\nSELECT ID FROM River\nWHERE River = [waterway];	Used to retrieve river ID when river is known from breadcrumb context		6/28/2016				1/12/2017	
84	1	1	0		s_river_segment_id	SQL	s_river_segment_id			PARAMETERS waterway TEXT(10);\nSELECT ID FROM River\nWHERE Segment = [waterway];	Used to retrieve river ID when river segment is known from breadcrumb context		6/28/2016				1/12/2017	
85	1	1	0		s_site_id_by_code	SQL	s_site_id_by_code			PARAMETERS pkcode TEXT(4), scode TEXT(2);\nSELECT s.ID \nFROM (Site s\nINNER JOIN Park p ON p.ID = s.Park_ID)\nWHERE s.SiteCode = [scode]\nAND p.ParkCode = [pkcode];	Used to retrieve site ID from site and park codes		6/28/2016		6/28/2016		11/9/2017	
86	1	1	0		s_feature_id	SQL	s_feature_id		pkcode:string|feat:string	PARAMETERS pkcode TEXT(4), feat TEXT(2);\nSELECT f.ID \nFROM (((Feature f\nINNER JOIN Site_Feature sf ON sf.Feature_ID = f.ID)\nINNER JOIN Site s ON s.ID = sf.Site_ID)\nINNER JOIN Park p ON p.ID = s.Park_ID)\nWHERE f.Feature = [feat]\nAND p.ParkCode = [pkcode]\n;	Used to retrieve feature ID from feature name and park code		6/28/2016					
87	1	1	0		i_site	SQL	i_site			PARAMETERS parkid LONG, riverid LONG,\ncode TEXT(2), sname TEXT(50), dir TEXT(255), descr TEXT(255),\nflag BYTE;\nINSERT INTO Site(Park_ID, River_ID, SiteCode, SiteName,\nSiteDirections, SiteDescription,\nIsActiveForProtocol) \nVALUES\n([parkid],[riverid],[code],[sname],\n[dir],[descr],[flag]);	Used to insert a site record via SaveToDb() Site class. Note parameters are limited to 255 char (dir may be truncated via parameter)		6/28/2016					
88	1	1	0		s_app_user	SQL	s_app_user			SELECT c.ID, LastName +',  '+ FirstName + ' ('+ UserName +')' AS AppUser, AccessLevel\nFROM ((Contact c\nINNER JOIN Contact_Access ca ON ca.Contact_ID = c.ID)\nINNER JOIN Access a ON a.ID = ca.Access_ID)\nWHERE UserName <> "" AND IsActive = 1\nORDER BY LastName, FirstName, Username;	Used for dropdown on User form to identify person editing, entering data throughout the application		6/30/2016					
89	1	1	0		i_tsys_login_action	SQL	i_tsys_login_action			PARAMETER environ_username TEXT(50),\naction TEXT(50);\nINSERT INTO tsys_Logins ( UserName, ActionTaken ) \nSELECT '[environ_username]' AS AppUser, '[action]' AS Action;	Used to log application login & close		6/30/2016					
90	1	1	0		s_user_access	SQL	s_user_access			PARAMETERS appuser TEXT(50);\nSELECT c.ID, LastName +',  '+ FirstName + ' ('+ Username +')' AS AppUser, AccessLevel, IsActive, ca.Access_ID AS AccessLevelID\nFROM ((Contact c\nINNER JOIN Contact_Access ca ON ca.Contact_ID = c.ID)\nINNER JOIN Access a ON a.ID = ca.Access_ID)\nWHERE Username = [appuser];	Used to compare selected user access with user access for active directory user		6/30/2016				10/17/2016	1
91	1	1	0		s_app_releases	SQL	s_app_releases			SELECT tsys_App_Releases.ID, 'Version ' & [VersionNumber] & ' (' & [ReleaseDate] & ')' AS Version FROM tsys_App_Releases;	Used in release dropdown on DbAdmin form		6/30/2016					
92	1	1	0		s_db_admin_info	SQL	s_db_admin_info			SELECT\nProject, Release_ID, DataTimeframe,\nUserName, Park, BackupPromptOnStartUp, BackupPromptOnExit,CompactBEOnExit,\nWebURL, AppContactName, AppContactOrg, AppContactPhone, AppContactEmail,\nar.ReleaseDate, ar.IsSupported, DatabaseTitle, VersionNumber, FileName\nFROM (tsys_App_Defaults ad\nINNER JOIN tsys_App_Releases ar ON ar.ID = ad.Release_ID)\n;	Used in DbAdmin form		6/30/2016					
93	1	1	0		s_tsys_datasheet_defaults	SQL	s_tsys_datasheet_defaults		parkID:long	PARAMETERS parkID LONG;\nSELECT dd.ID, dd.Park_ID, River_ID, CoverType, SpeciesRows, BlankRows,\nParkCode, River & "(" & Segment & ")" AS RiverSegment, Segment\nFROM ((tsys_datasheet_defaults dd\nINNER JOIN Park p ON p.ID = dd.Park_ID)\nINNER JOIN River r ON r.ID = dd.River_ID)\nWHERE\ndd.Park_ID = [parkID]\n;	Used to list datasheet defaults via SetDatasheetDefaults form		7/1/2016				9/22/2016	
94	1	1	0		u_tsys_datasheet_defaults	SQL	u_tsys_datasheet_defaults			PARAMETER ddid LONG, pid LONG, rid LONG, cover TEXT(3), species INTEGER, blanks INTEGER;\nUPDATE tsys_datasheet_defaults\nSET \nPark_ID = [pid], River_ID = [rid], CoverType = '[cover]', \nSpeciesRows = [species], BlankRows = [blanks]\nWHERE\nID = [ddid];	Used to update datasheet defaults via SetDatasheetDefaults form		7/1/2016				8/25/2016	
95	1	1	0		s_enums_for_type	SQL	s_enums_for_type		etype:string	PARAMETERS etype TEXT(25);\nSELECT DISTINCT id, label, summary, label & ' - ' & summary AS display, Sequence \nFROM AppEnum\nWHERE EnumType = [etype]\nORDER BY Sequence;	Used to populate dropdowns where values are in enum table (NOTE: DISTINCT is required for combobox autoexpand to work)		7/13/2016					
96	1	1	0		s_event_by_park_river_w_location	SQL	s_event_by_park_river_w_location		pkcode:string|waterway:string	PARAMETERS pkcode TEXT(4), waterway TEXT(25);\nSELECT e.ID, s.SiteCode, e.Site_ID, s.SiteName, loc.LocationName, e.Location_ID, e.StartDate\nFROM ((((Event e\nINNER JOIN Site s ON s.ID = e.Site_ID)\nINNER JOIN Location loc ON loc.ID = e.Location_ID)\nINNER JOIN Park p ON p.ID = s.Park_ID)\nINNER JOIN River r ON r.ID = s.River_ID)\nWHERE\np.ParkCode = [pkcode]\nAND\nr.Segment = [waterway]\nORDER BY e.StartDate DESC, s.SiteName ASC, loc.LocationName ASC;	Used for event list form		7/25/2016					
97	1	1	0		i_tsys_species_presence_by_park	SQL	i_tsys_species_presence_by_park			INSERT INTO tsys_species_presence_by_park\nSELECT * FROM\n\n(SELECT DISTINCT \nMaster_Plant_Code, \nLU_Code,\nBLCA AS Presence, \n'BLCA' AS ParkCode,\n'CO' AS StateAbbr\nFROM tlu_NCPN_Plants\n\nUNION ALL\n\nSELECT DISTINCT \nMaster_Plant_Code, \nLU_Code,\nCANY AS Presence, \n'CANY' AS ParkCode,\n'UT' AS StateAbbr\nFROM tlu_NCPN_Plants\n\nUNION ALL\n\nSELECT DISTINCT \nMaster_Plant_Code, \nLU_Code,\nCURE AS Presence, \n'CURE' AS ParkCode,\n'UT' AS StateAbbr\nFROM tlu_NCPN_Plants\n\nUNION ALL\n\nSELECT DISTINCT \nMaster_Plant_Code, \nLU_Code,\n[DINO (UT)] AS Presence, \n'DINO' AS ParkCode,\n'UT' AS StateAbbr\nFROM tlu_NCPN_Plants\n\nUNION ALL\n\nSELECT DISTINCT \nMaster_Plant_Code, \nLU_Code,\n[DINO (CO)] AS Presence, \n'DINO' AS ParkCode,\n'CO' AS StateAbbr\nFROM tlu_NCPN_Plants\n\nWHERE \nLU_Code IS NOT NULL\nORDER BY LU_Code\n);	Populates tsys_species_prescence_by_park & provides single column species presence		8/2/2016					
98	1	1	0		s_species_by_park	SQL	s_species_by_park			PARAMETERS pkcode TEXT(4);\nSELECT DISTINCT \nt.Master_PLANT_Code,\nt.LU_Code,\np.Utah_species,\nt.LU_Code + " (" + p.Utah_species + ")" AS ddSpecies\nFROM  tsys_species_presence_by_park t \nINNER JOIN tlu_NCPN_Plants p ON p.Master_PLANT_Code = t.Master_PLANT_Code\nWHERE \nt.LU_Code IS NOT NULL\nAND t.presence <>'NP'\nAND t.ParkCode = [pkcode]\nORDER BY t.LU_Code;	Populates species dropdowns based on park presence (sp. Included if park presence <> NP)		8/2/2016				9/22/2016	
99	1	1	0		d_tsys_species_presence_by_park	SQL	d_tsys_species_presence_by_park			DELETE * FROM tsys_species_presence_by_park;	Clears tsys_species_presence_by_park so it can be updated w/ current data		8/2/2016					
100	1	1	0		s_top_rooted_species_last_year_by_park	SQL	s_top_rooted_species_last_year_by_park			PARAMETERS pkcode TEXT(4);\nSELECT TOP 99 p.Master_Species, p.LU_Code, rs.Master_PLANT_Code, 0 AS SEQ  \nFROM (((((RootedSpecies rs\nINNER JOIN tlu_NCPN_Plants p ON p.Master_PLANT_Code = rs.Master_PLANT_Code)\nINNER JOIN VegPlot v ON v.ID = rs.VegPlot_ID)\nINNER JOIN Event e ON e.ID = v.Event_ID)\nINNER JOIN Site s ON s.ID = v.Site_ID)\nINNER JOIN Park pk ON pk.ID = s.Park_ID)\nWHERE \np.LU_Code IS NOT NULL \nAND YEAR(e.StartDate) = YEAR(Date())-1\nAND pk.ParkCode = [pkcode]\nUNION ALL\nSELECT TOP 8 NULL AS Master_Species, NULL AS LU_Code, NULL AS Master_PLANT_Code, 1 AS SEQ \nFROM usys_temp_table\nORDER BY \nSEQ, LU_Code;	Used to generate park specific rooted species for vegplot datasheets		8/22/2016					
101	1	1	0		s_top_understory_species_last_year_by_park	SQL	s_top_understory_species_last_year_by_park			PARAMETERS pkcode TEXT(4);\nSELECT TOP 99 p.Master_Species, p.LU_Code, us.Master_PLANT_Code, us.IsSeedling, 0 AS SEQ  \nFROM (((((UnderstorySpecies us\nINNER JOIN tlu_NCPN_Plants p ON p.Master_PLANT_Code = us.Master_PLANT_Code)\nINNER JOIN VegPlot v ON v.ID = us.VegPlot_ID)\nINNER JOIN Event e ON e.ID = v.Event_ID)\nINNER JOIN Site s ON s.ID = v.Site_ID)\nINNER JOIN Park pk ON pk.ID = s.Park_ID)\nWHERE \np.LU_Code IS NOT NULL \nAND YEAR(e.StartDate) = YEAR(Date())-1\nAND pk.ParkCode = [pkcode]\nUNION ALL\nSELECT TOP 8 NULL AS Master_Species, NULL AS LU_Code, NULL AS Master_PLANT_Code, NULL as IsSeedling, 1 AS SEQ \nFROM usys_temp_table\nORDER BY \nSEQ, LU_Code;	Used to generate park specific understory species for vegplot datasheets		8/22/2016					
102	1	1	0		s_top_woody_species_last_year_by_park	SQL	s_top_woody_species_last_year_by_park			PARAMETERS pkcode TEXT(4);\nSELECT TOP 99 p.Master_Species, p.LU_Code, ws.Master_PLANT_Code, 0 AS SEQ  \nFROM (((((WoodyCanopySpecies ws\nINNER JOIN tlu_NCPN_Plants p ON p.Master_PLANT_Code = ws.Master_PLANT_Code)\nINNER JOIN VegPlot v ON v.ID = ws.VegPlot_ID)\nINNER JOIN Event e ON e.ID = v.Event_ID)\nINNER JOIN Site s ON s.ID = v.Site_ID)\nINNER JOIN Park pk ON pk.ID = s.Park_ID)\nWHERE \np.LU_Code IS NOT NULL \nAND YEAR(e.StartDate) = YEAR(Date())-1\nAND pk.ParkCode = [pkcode]\nUNION ALL\nSELECT TOP 8 NULL AS Master_Species, NULL AS LU_Code, NULL AS Master_PLANT_Code, 1 AS SEQ \nFROM usys_temp_table\nORDER BY \nSEQ, LU_Code;	Used to generate park specific woody canopy species for vegplot datasheets		8/22/2016					
103	1	1	0		s_top_rooted_species_last_year_by_river	SQL	s_top_rooted_species_last_year_by_river			PARAMETERS pkcode TEXT(4), waterway TEXT(10);\nSELECT TOP 99 p.Master_Species, p.LU_Code, rs.Master_PLANT_Code, 0 AS SEQ  \nFROM ((((((RootedSpecies rs\nINNER JOIN tlu_NCPN_Plants p ON p.Master_PLANT_Code = rs.Master_PLANT_Code)\nINNER JOIN VegPlot v ON v.ID = rs.VegPlot_ID)\nINNER JOIN Event e ON e.ID = v.Event_ID)\nINNER JOIN Site s ON s.ID = v.Site_ID)\nINNER JOIN Park pk ON pk.ID = s.Park_ID)\nINNER JOIN River r ON r.Park_ID = pk.ID)\nWHERE \np.LU_Code IS NOT NULL \nAND YEAR(e.StartDate) = YEAR(Date())-1\nAND pk.ParkCode = [pkcode]\nAND r.Segment = [waterway]\nUNION ALL\nSELECT TOP 8 NULL AS Master_Species, NULL AS LU_Code, NULL AS Master_PLANT_Code, 1 AS SEQ \nFROM usys_temp_table\nORDER BY \nSEQ, LU_Code;	Used to generate river segment specific rooted species for vegplot datasheets		8/22/2016					
104	1	1	0		s_top_understory_species_last_year_by_river	SQL	s_top_understory_species_last_year_by_river			PARAMETERS pkcode TEXT(4), river TEXT(10);\nSELECT TOP 99 p.Master_Species, p.LU_Code, us.Master_PLANT_Code, us.IsSeedling, 0 AS SEQ  \nFROM ((((((UnderstorySpecies us\nINNER JOIN tlu_NCPN_Plants p ON p.Master_PLANT_Code = us.Master_PLANT_Code)\nINNER JOIN VegPlot v ON v.ID = us.VegPlot_ID)\nINNER JOIN Event e ON e.ID = v.Event_ID)\nINNER JOIN Site s ON s.ID = v.Site_ID)\nINNER JOIN Park pk ON pk.ID = s.Park_ID)\nINNER JOIN River r ON r.Park_ID = pk.ID)\nWHERE \np.LU_Code IS NOT NULL \nAND YEAR(e.StartDate) = YEAR(Date())-1\nAND pk.ParkCode = [pkcode]\nAND r.Segment = [river]\nUNION ALL\nSELECT TOP 8 NULL AS Master_Species, NULL AS LU_Code, NULL AS Master_PLANT_Code, NULL as IsSeedling, 1 AS SEQ \nFROM usys_temp_table\nORDER BY \nSEQ, LU_Code;	Used to generate river segment specific understory species for vegplot datasheets		8/22/2016					
105	1	1	0		s_top_woody_species_last_year_by_river	SQL	s_top_woody_species_last_year_by_river			PARAMETERS pkcode TEXT(4), waterway TEXT(10);\nSELECT TOP 99 p.Master_Species, p.LU_Code, ws.Master_PLANT_Code, 0 AS SEQ  \nFROM ((((((WoodyCanopySpecies ws\nINNER JOIN tlu_NCPN_Plants p ON p.Master_PLANT_Code = ws.Master_PLANT_Code)\nINNER JOIN VegPlot v ON v.ID = ws.VegPlot_ID)\nINNER JOIN Event e ON e.ID = v.Event_ID)\nINNER JOIN Site s ON s.ID = v.Site_ID)\nINNER JOIN Park pk ON pk.ID = s.Park_ID)\nINNER JOIN River r ON r.Park_ID = pk.ID)\nWHERE \np.LU_Code IS NOT NULL \nAND YEAR(e.StartDate) = YEAR(Date())-1\nAND pk.ParkCode = [pkcode]\nAND r.Segment = [waterway]\nUNION ALL\nSELECT TOP 8 NULL AS Master_Species, NULL AS LU_Code, NULL AS Master_PLANT_Code, 1 AS SEQ \nFROM usys_temp_table\nORDER BY \nSEQ, LU_Code;	Used to generate river segment specific woody canopy species for vegplot datasheets		8/22/2016					
106	1	1	0		s_veg_walk_species_last_yr_by_park	SQL	s_veg_walk_species_last_yr_by_park			PARAMETERS park TEXT(4);\nSELECT p.Master_Family, p.Master_Species, p.LU_Code, vw.Master_PLANT_Code, vw.IsSeedling, 0 AS SEQ  \nFROM (((((VegWalkSpecies vw\nINNER JOIN tlu_NCPN_Plants p ON p.Master_PLANT_Code = vw.Master_PLANT_Code)\nINNER JOIN VegWalk v ON v.ID = vw.VegWalk_ID)\nINNER JOIN Event e ON e.ID = v.Event_ID)\nINNER JOIN Site s ON s.ID = e.Site_ID)\nINNER JOIN Park pk ON pk.ID = s.Park_ID)\nWHERE \np.LU_Code IS NOT NULL \nAND YEAR(e.StartDate) = YEAR(Date())-1\nAND pk.ParkCode = [park]\nUNION ALL\nSELECT TOP 8 NULL AS Master_Family, NULL AS Master_Species, NULL AS LU_Code, NULL AS Master_PLANT_Code, NULL as IsSeedling, 1 AS SEQ \nFROM usys_temp_table\nORDER BY \nSEQ, LU_Code;	Used to generate park specific species for vegwalk datasheets		8/22/2016					
107	1	1	0		s_veg_walk_species_last_yr_by_river	SQL	s_veg_walk_species_last_yr_by_river			PARAMETERS park TEXT(4), river TEXT(10);\nSELECT p.Master_Family, p.Master_Species, p.LU_Code, vw.Master_PLANT_Code, vw.IsSeedling, 0 AS SEQ  \nFROM ((((((VegWalkSpecies vw\nINNER JOIN tlu_NCPN_Plants p ON p.Master_PLANT_Code = vw.Master_PLANT_Code)\nINNER JOIN VegWalk v ON v.ID = vw.VegWalk_ID)\nINNER JOIN Event e ON e.ID = v.Event_ID)\nINNER JOIN Site s ON s.ID = e.Site_ID)\nINNER JOIN Park pk ON pk.ID = s.Park_ID)\nINNER JOIN River r ON r.Park_ID = pk.ID)\nWHERE \np.LU_Code IS NOT NULL \nAND YEAR(e.StartDate) = YEAR(Date())-1\nAND pk.ParkCode = [park]\nAND r.Segment = [river]\nUNION ALL\nSELECT TOP 8 NULL AS Master_Family, NULL AS Master_Species, NULL AS LU_Code, NULL AS Master_PLANT_Code, NULL as IsSeedling, 1 AS SEQ \nFROM usys_temp_table\nORDER BY \nSEQ, LU_Code;	Used to generate river segment specific species for vegwalk datasheets		8/22/2016					
108	1	1	0		s_datasheet_defaults_by_park	SQL	s_datasheet_defaults_by_park		pkcode:string	PARAMETERS pkcode TEXT(4);\nSELECT p.ParkCode, r.Segment, CoverType, SpeciesRows, BlankRows \nFROM (tsys_Datasheet_Defaults dd\nINNER JOIN Park p ON p.ID = dd.Park_ID)\nWHERE\np.ParkCode = [pkcode];	Used to determine # of species & blank rows for vegplot datasheets by park		8/22/2016					
109	1	1	0		s_datasheet_defaults_by_river	SQL	s_datasheet_defaults_by_river		pkcode:string|waterway:string	PARAMETERS pkcode TEXT(4), waterway TEXT(10);\nSELECT p.ParkCode, r.Segment, CoverType, SpeciesRows, BlankRows \nFROM ((tsys_Datasheet_Defaults dd\nINNER JOIN Park p ON p.ID = dd.Park_ID)\nINNER JOIN River r ON r.ID = dd.River_ID)\nWHERE\np.ParkCode = [pkcode]\nAND r.Segment = [waterway];	Used to determine # of species & blank rows for vegplot datasheets by river		8/22/2016					
110	1	1	0		i_login	SQL	i_login			PARAMETERS uname TEXT(50), activity TEXT(50), accesslvl TEXT(25);\nINSERT INTO tsys_Logins(UserName, ActionTaken, ReleaseNumber, AccessLevel)\nVALUES\n([uname], [activity],[version],[accesslvl]);	Records logins		8/23/2016					
111	1	1	0		u_cover_species	SQL	u_cover_species		tbl:string|vegplotID:integer|masterplantcode:string|pctcover:integer	UPDATE [tbl] \nSET\nVegPlot_ID = [VegPlotID], \nMaster_PLANT_Code = '[MasterPlantCode]', \nPercentCover) = [PercentCover];	Used to update for species classes: RootedSpecies, WoodyCanopySpecies		8/25/2016					
112	1	1	0		i_understory_species	SQL	i_understory_species			PARAMETERS VPID LONG, code TEXT(20), pct DOUBLE, seedling BYTE;\nINSERT INTO UnderstorySpecies(VegPlot_ID, Master_PLANT_Code, PercentCover, IsSeedling) VALUES \n([VPID],[code],[pct],[seedling]);	Used to insert understory cover species data		8/25/2016					
113	1	1	0		u_understory_species	SQL	u_understory_species			PARAMETERS uid LONG, VPID LONG, code TEXT(20), pct DOUBLE, seedling BYTE;\nUPDATE UnderstorySpecies\nSET \nVegPlot_ID = [VPID], \nMaster_PLANT_Code = [code], \nPercentCover = [pct], \nIsSeedling = [seedling]\nWHERE ID = [uid];	Used to update understory cover species data		8/25/2016					
114	1	1	0		i_vegwalk_species	SQL	i_vegwalk_species			PARAMETERS VWID LONG, code TEXT(20), seedling BYTE;\nINSERT INTO VegWalkSpecies(VegWalk_ID, Master_PLANT_Code, IsSeedling)\nVALUES\n([VWID],[code],[seedling]);	Inserts veg walk species		8/25/2016					
115	1	1	0		u_vegwalk_species	SQL	u_vegwalk_species			PARAMETERS vwsid LONG, VWID LONG, code TEXT(20), seedling BYTE;\nUPDATE VegWalkSpecies\nSET\nVegWalk_ID = [VWID], \nMaster_PLANT_Code = [code], \nIsSeedling = [seedling]\nWHERE ID = [vwsid];	Updates veg walk species		8/25/2016					
116	1	1	0		i_vegwalk	SQL	i_vegwalk			PARAMETERS EID LONG, CPID LONG, coltype TEXT(50), start DATE, \nCID LONG, MID LONG;\nINSERT INTO VegWalk(Event_ID, CollectionPlace_ID, CollectionType, WalkStartDate, CreateDate, CreatedBy_ID, LastModified, LastModifiedBy_ID)\nVALUES\n([EID], [CPID], [coltype], [start], NOW, [CID], NOW, [MID]);	Inserts veg walk record		8/25/2016					
117	1	1	0		u_vegwalk	SQL	u_vegwalk			PARAMETERS vwid LONG, EID LONG, CPID LONG, coltype TEXT(50), start DATE, \nMID LONG;\nUPDATE VegWalk\nSET\nEvent_ID = [EID], CollectionPlace_ID = [CPID], CollectionType = [coltype], \nWalkStartDate = [start], \nLastModified = NOW, \nLastModifiedBy_ID = [MID]\nWHERE\nID = [vwid];	Updates veg walk record		8/25/2016					
118	1	1	0		i_transducer	SQL	i_transducer			PARAMETERS EID LONG, ttype TEXT(1), tnum TEXT(10), sn TEXT(50), surveyed BYTE, tm TEXT(2), actdate DATE, acttime TIME;\nINSERT INTO Transducer (Event_ID, TransducerType, TransducerNumber, \nSerialNumber, IsSurveyed, Timing, ActionDate, ActionTime)\nVALUES\n([EID], [ttype], [tnum], [sn], [surveyed],[tm], [actdate], [acttime]);	Inserts transducer record		8/25/2016					
119	1	1	0		u_transducer	SQL	u_transducer			PARAMETERS tid LONG, EID LONG, ttype TEXT(1), tnum TEXT(10), sn TEXT(50), surveyed BYTE, tm TEXT(2), actdate DATE, acttime TIME;\nUPDATE Transducer \nSET\nEvent_ID = [EID], TransducerType = [ttype], TransducerNumber = [tnum], \nSerialNumber = [sn], IsSurveyed = [surveyed], Timing = [tm], \nActionDate = [actdate], ActionTime = [acttime]\nWHERE\nID = [tid];	Updates transducer record		8/25/2016					
120	1	1	0		i_tagline	SQL	i_tagline			PARAMETERS ldsource TEXT(1), LDID LONG, ldtype TEXT(2), ld DECIMAL, \nhtype TEXT(3), h DECIMAL;\nINSERT INTO Tagline(LineDistanceSource, LineDistanceSource_ID, LineDistanceType, LineDistance_m, HeightType, Height_cm)\nVALUES\n([ldsource],[LDID],[ldtype],[ld],[htype],[h]);	Inserts tagline record		8/25/2016					
121	1	1	0		u_tagline	SQL	u_tagline			PARAMETERS tid LONG, ldsource TEXT(1), LDID LONG, ldtype TEXT(2), ld DECIMAL, \nhtype TEXT(3), h DECIMAL;\nUPDATE Tagline\nSET\nLineDistanceSource = [ldsource],\nLineDistanceSource_ID = [LDID],\nLineDistanceType = [ldtype],\nLineDistance_m = [ld],\nHeightType = [htype],\nHeight_cm = [h]\nWHERE\nID = [tid];	Updates tagline record		8/25/2016					
122	1	1	0		i_transducer_distance	SQL	i_transducer_distance			PARAMETERS TID LONG, startpt TEXT(1), endpt TEXT(2), dist INTEGER;\nINSERT INTO TransducerDistance(Transducer_ID, StartPoint, EndPoint, Distance_cm)\nVALUES\n([TID],[startpt],[endpt],[dist]);	Insert transducer distance record		8/25/2016					
123	1	1	0		u_transducer_distance	SQL	u_transducer_distance			PARAMETERS tdid LONG, TID LONG, startpt TEXT(1), endpt TEXT(2), dist INTEGER;\nUPDATE TransducerDistance\nSET\nTransducer_ID = [TID],\nStartPoint = [startpt],\nEndPoint = [endpt],\nDistance_cm = [dist]\nWHERE\nID = [tdid];	Update transducer distance record		8/25/2016					
124	1	1	0		i_park	SQL	i_park			PARAMETERS code TEXT(4), pk TEXT(50), st TEXT(2), isactive BYTE;\nINSERT INTO Park(ParkCode, ParkName, ParkState, IsActiveForProtocol)\nVALUES\n([code],[pk],[st],[isactive]);	Insert park record		8/25/2016					
125	1	1	0		u_park	SQL	u_park			PARAMETERS pkid LONG, code TEXT(4), pk TEXT(50), st TEXT(2), isactive BYTE;\nUPDATE Park\nSET\nParkCode = [code], ParkName = [pk], ParkState = [st], IsActiveForProtocol = [isactive]\nWHERE\nID = [pkid];	Update park record		8/25/2016					
